Structure, Text
"SEC. 51A-7.1107_4","(d)   Signs erected pursuant to this section must identify use categories and not particular business establishments.  Examples of permitted messages are:  “OFFICES”, “SHOPS”, “PARKING”, “RESTAURANTS”, “HOTEL”, alone or in combination.  Signs that say “EXIT” or “ENTRANCE” are also permitted."
"SEC. 51A-7.1107_5","(e)   No more than two signs may be erected pursuant to this section at each motor vehicle entrance to a premise."
"SEC. 51A-7.1107_6","(f)   No non-premise detached sign may contain more than eight words.  All words must:"
"SEC. 51A-7.1107_6_1","(1)   consist of characters eight inches or less in height; and"
"SEC. 51A-7.1107_6_2","(2)   read horizontally from left to right."
"SEC. 51A-7.1107_7","(g)   No non-premise detached sign located within the public right-of-way may:"
"SEC. 51A-7.1107_7_1","(1)   have an effective area greater than four square feet;"
"SEC. 51A-7.1107_7_2","(2)   have a total height of greater than two feet, six inches;"
"SEC. 51A-7.1107_7_3","(3)   be located less than five feet from the back of a street curb;"
"SEC. 51A-7.1107_7_4","(4)   be located so as to obstruct sidewalk passage;"
"SEC. 51A-7.1107_7_5","(5)   be located within a visibility triangle as defined in this chapter;"
"SEC. 51A-7.1107_7_6","(6)   interfere with utilities or traffic signage and signals;"
"SEC. 51A-7.1107_7_7","(7)   contain the colors red or green; or"
"SEC. 51A-7.1107_7_8","(8)   be spot lit or directly lit from outside the sign."
"SEC. 51A-7.1107_8","(h)   Plants must be kept trimmed so as to clearly expose non-premise detached signs in the public right-of-way.  (Ord. Nos. 19649; 20037)"
"SEC. 51A-7.1108","SPECIAL PROVISIONS FOR SPECIAL PURPOSE SIGNS."
"SEC. 51A-7.1108_1","Pursuant to the authority of Section 51A-7.503 of this article, the rules relating to the erection of special purpose signs in the Uptown Sign District are expressly modified as follows:"
"SEC. 51A-7.1108_1","(a)   Attached or window special purpose signs."
"SEC. 51A-7.1108_1_1","(1)   Attached special purpose signs may be displayed on a premise a maximum of three 30 day time periods and one 45 day time period in each calendar year.  No more than one attached special purpose may be displayed on a facade at any given time."
"SEC. 51A-7.1108_1_2","(2)   Window special purpose signs may be displayed on a premise a maximum of three 30 day time periods and one 45 day time period in each calendar year.  No more than one attached special purpose sign may be displayed on a window at any given time."
"SEC. 51A-7.1108_1_3","(3)   No more than 25 percent of a window surface may be covered by either window signs or special purpose window signs, alone or in combination."
"SEC. 51A-7.1108_1_4","(4)   The size of an attached or window special purpose sign is limited to 30 square feet."
"SEC. 51A-7.1108_1_5","(5)   A window special purpose sign may not be affixed to a window by tape."
"SEC. 51A-7.1108_2","(b)   Detached special purpose signs."
"SEC. 51A-7.1108_2_1","(1)   Detached special purpose signs may be displayed on a premise a maximum of three 30 day time periods and one 45 day time period in each calendar year."
"SEC. 51A-7.1108_2_2","(2)   The maximum number of detached special purpose signs permitted on a premise at any given time is the sum obtained by counting all of the street entrances onto that premise, and multiplying by two."
"SEC. 51A-7.1108_2_3","(3)   No detached special purpose sign may:"
"SEC. 51A-7.1108_2_3_1","(A)   exceed eight feet in height;"
"SEC. 51A-7.1108_2_3_2","(B)   contain more than eight words;"
"SEC. 51A-7.1108_2_3_3","(C)   be mounted on wheels;"
"SEC. 51A-7.1108_2_3_4","(D)   be a trailer sign with changeable copy; or"
"SEC. 51A-7.1108_2_3_5","(E)   contain flashing or blinking lights. (Ord. Nos. 19649; 20037)"
"SEC. 51A-7.1109","SIGN PERMIT REQUIREMENT."
"SEC. 51A-7.1109_1","Pursuant to the authority of Section 51A-7.503 of this article, the sign permit requirements for signs in the Uptown Sign District are expressly modified as follows:"
"SEC. 51A-7.1109_1","(a)   A person shall not alter, place, maintain, expand, or remove a sign in the Uptown Sign District without first obtaining a sign permit from the city."
"SEC. 51A-7.1109_2","(b)   The procedure for obtaining a sign permit is outlined in Section 51A-7.505 of this article.  Section 51A-7.602 of this article does not apply to signs in the Uptown Sign District."
"SEC. 51A-7.1109_3","(c)   A person who violates Subsection (a) is guilty of a separate offense for each day or portion of a day during which the violation is continued."
"SEC. 51A-7.1109_4","(d)   The erection of signs within the public right-of-way, as specified herein, is permitted if the owner of the land as well as the owner of the improvements agree in writing, prior to the issuance of a permit, that the signs will be removed at no expense to the city upon notice from the city that the street is to be widened or the license with the city is terminated or expires, whichever occurs first.  (Ord. Nos. 19649; 20037)"
"SEC. 51A-7.1201","DESIGNATION OF ARTS DISTRICT SIGN DISTRICT."
"SEC. 51A-7.1201_1","(a)   A special provision sign district is hereby created to be known as the Arts District Sign District. For purposes of this article, the boundaries of the Arts District Sign District are described in the Exhibit A attached to Ordinance No. 30731, passed by the Dallas City Council on December 13, 2017."
"SEC. 51A-7.1201_2","(b)   Subdistrict A is hereby created within the Arts District Sign District. For the purposes of this division, Subdistrict A is the area bounded by Flora Street to the northwest, Leonard Street to the northeast, Ross Avenue to the southeast, and Crockett Street to the southwest and more particularly described in the Exhibit A attached to Ordinance No. 30731, passed by the Dallas City Council on December 13, 2017."
"SEC. 51A-7.1201_3","(c)   Subdistrict B is hereby created within the Arts District Sign District. For the purposes of this division, Subdistrict B is the area bounded by Woodall Rodgers Freeway to the northwest, Crockett Street to the northeast, Munger Avenue to the southeast, and Pearl Street to the southwest, and more particularly described in the Exhibit A attached to Ordinance No. 30731, passed by the Dallas City Council on December 13, 2017."
"SEC. 51A-7.1201_4","(d)   Subdistrict C is hereby created within the Arts District Sign District. For the purposes of this division, Subdistrict C is the area bounded by Flora Street to the northwest, Olive Street to the northeast, Ross Avenue to the southeast, and Harwood Street to the southwest, and more particularly described in Exhibit A attached to Ordinance No. 31079, passed by the Dallas City Council on December 12, 2018."
"SEC. 51A-7.1201_5","(e)   The property described in Subsection (a), which was formerly part of the Downtown Special Provision Sign District, is no longer considered to be part of that district. This division completely supersedes Division 51A-7.900 with respect to the property described in Subsection (a).  (Ord. Nos. 20345; 28471; 30731; 31079)"
"SEC. 51A-7.1202","PURPOSE."
"SEC. 51A-7.1202_1","The Dallas Arts District (Planned Development District No. 145) was established by Ordinance No. 17710, which was passed by the Dallas City Council on February 16, 1983.  This approximately 17-block, 60-acre area in the northeast section of the central business district represents a concerted effort on the part of the city and arts organizations to consolidate major art institutions in one mixed-use area."
"SEC. 51A-7.1202_1","The guideline for development in the Arts District is an urban design plan known as the “Sasaki Plan.” This plan is based on district-wide design and land use concepts, which include the creation of a pedestrian-oriented environment and a distinctive visual image for the district.  Flora Street is defined as the major pedestrian spine and focus of development in the district. As a wide, tree-lined environment, Flora Street connects three subdistricts (Museum Crossing, Concert Lights, and Fountain Plaza) and provides continuity in a development framework for public institutions and private owners."
"SEC. 51A-7.1202_1","The sign regulations in this division have been developed with the following objectives in mind:"
"SEC. 51A-7.1202_1","(1)   To protect the character of Flora Street and the Arts District from inappropriate signs in terms of number (clutter), size, style, color, and materials."
"SEC. 51A-7.1202_2","(2)   To enhance the image and liveliness of the Arts District by encouraging compatible signs that are colorful, decorative, entertaining, and artistic in style, while being functional and informative in purpose."
"SEC. 51A-7.1202_3","(3)   To promote the commercial success of each individual tenant in the Arts District and, in turn, the commercial success of all the tenants in the district collectively."
"SEC. 51A-7.1202_4","(4)   To create a sense of design uniformity between signs and the other streetscape elements of the Arts District."
"SEC. 51A-7.1202_5","(5)   To help make the Arts District an attractive place for the public to frequent by providing ease of direction to specific cultural institutions."
"SEC. 51A-7.1202_6","(6)   To create a means of identifying the various types or categories of retail establishments along Flora Street."
"SEC. 51A-7.1202_7","(7)   To identify and promote cultural events and activities consistent with the purposes of the Arts District."
"SEC. 51A-7.1202_8","(8)   To recognize that sign hardware is a part of the overall visual design of a sign, and to ensure that investments in signs and other structures in the Arts District are not devalued by inappropriate or poor quality sign hardware.  (Ord. 20345)"
"SEC. 51A-7.1203","DEFINITIONS."
"SEC. 51A-7.1203_1","(a)   In this division:"
"SEC. 51A-7.1203_1_1","(1)   ARTS DISTRICT means Planned Development District No. 145 (the Dallas Arts District)."
"SEC. 51A-7.1203_1_2","(2)   ARTS DISTRICT OFFICIAL LOGO means the official logo of the Arts District as depicted in Exhibit A, which is attached to Ordinance No. 20345, passed by the Dallas City Council on June 14, 1989."
"SEC. 51A-7.1203_1_3","(3)   AWNING SIGN means a sign that is or appears to be part of an awning."
"SEC. 51A-7.1203_1_4","(4)   BLOCK means an area bounded by streets on all sides."
"SEC. 51A-7.1203_1_5","(5)   BLOCKFACE means all of the lots on one side of a block."
"SEC. 51A-7.1203_1_6","(6)   BUILDING CORNICE AREA means that portion of a building facade above the highest story, but below the actual roof structure."
"SEC. 51A-7.1203_1_7","(7)   BUILDING IDENTIFICATION SIGN means any sign composed of one or more characters that identify a specific building's name."
"SEC. 51A-7.1203_1_8","(8)   CANOPY means a permanent non-fabric architectural element projecting from the face of a building."
"SEC. 51A-7.1203_1_9","(9)   CANOPY FASCIA SIGN means a sign with a digital display that is attached to, applied on, or supported by the fascia or soffit of a canopy."
"SEC. 51A-7.1203_1_10","(10)   CBD STREETSCAPE PLAN means the Dallas Central Business District Streetscape Guidelines approved by the Dallas City Council on April 15, 1981, by Resolution No. 81-1118."
"SEC. 51A-7.1203_1_11","(11)   CHARACTER means a symbol, as a letter or number, that represents information."
"SEC. 51A-7.1203_1_12","(12)   CONSTRUCTION BARRICADE SIGN means a sign that is affixed to a construction barricade."
"SEC. 51A-7.1203_1_13","(13)   CULTURAL INSTITUTION means any facility used primarily for the visual or performing arts; open to the public, such as a museum, concert hall, theater, or similar facility; and established by a public or philanthropic entity."
"SEC. 51A-7.1203_1_14","(14)   CULTURAL INSTITUTION DIGITAL SIGN means a monument sign with a digital display that identifies the cultural institution; the district; a sponsor of the cultural institution, district, or arts organization; or an arts organization such as a symphony, dance troupe, or theatre group that uses that cultural institution."
"SEC. 51A-7.1203_1_15","(15)   CULTURAL INSTITUTION IDENTIFICATION SIGN means a premise sign that identifies the cultural institution or the primary arts organization such as a symphony, dance troupe, or theater group that uses that cultural institution."
