Structure, Text
"SEC. 51A-4.209_2_2_5_3","(iii)   In addition to any other applicable regulations, industrialized housing must comply with the following additional provisions.  For purposes of this subparagraph, “industrialized housing” means industrialized housing as defined by Section 1202.002 of the Texas Occupations Code, as amended."
"SEC. 51A-4.209_2_2_5_3_1","(aa)   Industrialized housing must have all local permits and licenses that are applicable to other single family or duplex dwellings."
"SEC. 51A-4.209_2_2_5_3_2","(bb)   Industrialized housing must have a value equal to or greater than the median taxable value of each single family dwelling located within 500 feet of the lot on which the industrialized housing is proposed to be located, as determined by the most recent certified tax appraisal roll of the appraisal district. For purposes of this subparagraph, the “value” of the industrialized housing means the taxable value of the industrialized housing and the lot after installation of the industrialized housing."
"SEC. 51A-4.209_2_2_5_3_3","(cc)   Industrialized housing must have exterior siding, roofing, roof pitch, foundation fascia, and fenestration compatible with the single family dwellings located within 500 feet of the lot on which the industrialized housing is proposed to be located. “Compatible” as used in this subparagraph means similar in application, color, materials, pattern, quality, shape, size, slope, and other characteristics; but does not necessarily mean identical. The burden is on the property owner or applicant to supply proof of compatibility. The property owner or applicant may appeal a decision of the building official to deny a permit due to lack of compatibility to the board of adjustment."
"SEC. 51A-4.209_2_2_5_3_4","(dd)   Industrialized housing must comply with municipal aesthetic standards; yard, lot, and space regulations; subdivision regulations; landscaping; and any other regulations applicable to single family dwellings."
"SEC. 51A-4.209_2_2_5_3_5","(ee)   Industrialized housing must be securely fixed to a permanent foundation."
"SEC. 51A-4.209_2_2_5_3_6","(ff)   Industrialized housing may not be constructed in a historic overlay district unless the industrialized housing conforms to the preservation criteria of the historic overlay district."
"SEC. 51A-4.209_2_2_5_3_7","(gg)   Industrialized housing may not be constructed in a conservation district unless the industrialized housing conforms to the conservation district regulations."
"SEC. 51A-4.209_2_2_5_3_8","(hh)   Industrialized housing may not be constructed unless it complies with public deed restrictions for the property."
"SEC. 51A-4.209_2_3","(3)   Group residential facility."
"SEC. 51A-4.209_2_3_1","(A)   Definition:  An interim or permanent residential facility (as opposed to a lodging or medical treatment facility) that provides room and board to a group of persons who are not a “family” as that term is defined in this chapter, whether or not the facility is operated for profit or charges for the services it offers. This use does not include:"
"SEC. 51A-4.209_2_3_1_1","(i)   facilities that negotiate sleeping arrangements on a daily basis;"
"SEC. 51A-4.209_2_3_1_2","(ii)   dwelling units occupied exclusively by families (Note: Dwelling units occupied exclusively by families are considered to be single family, duplex, or multifamily uses, as the case may be); or"
"SEC. 51A-4.209_2_3_1_3","(iii)   any other use specifically defined in this chapter."
"SEC. 51A-4.209_2_3_2","(B)   Districts permitted:  When located at least 1,000 feet from all other group residential facilities and licensed handicapped group dwelling units (as defined in this chapter), by right in CH, multifamily, central area, and mixed use districts; otherwise, by SUP only in the same districts. For purposes of this provision, the term “licensed” means licensed by the Texas Department of Human Services, or its successor, and the distance between uses is measured in a straight line, without regard to intervening structures or objects, between the nearest boundaries of the building sites on which the uses are located. (Note:  The spacing component of these use regulations is based, not on the handicapped status of the residents, but on the non-family status of the groups. [See Section 51A-1.102(b)(2).]) By SUP only in urban corridor districts."
"SEC. 51A-4.209_2_3_3","(C)   Required off-street parking: 0.25 spaces per bed, plus one space per 200 square feet of office area; a minimum of four spaces is required. If an SUP is required for this use, the off-street parking requirement may be established in the ordinance granting the SUP.  In determining this requirement, the city council shall consider the nature of the proposed use and the degree to which the use would create traffic hazards or congestion given the capacity of nearby streets, the trip generation characteristics of the use, the availability of public transit and the likelihood of its use, and the feasibility of traffic mitigation measures."
"SEC. 51A-4.209_2_3_4","(D)   Required off-street loading:  None."
"SEC. 51A-4.209_2_3_5","(E)   Additional provisions:"
"SEC. 51A-4.209_2_3_5_1","(i)   This use is subject to the following density restrictions:"
"SEC. 51A-4.209_2_3_5_1_1","ZONING DISTRICT CLASSIFICATION","MAXIMUM NO. OF DWELLING UNITS OR SUITES* PER NET ACRE","MAXIMUM NO. OF BEDS* PER NET ACRE",
"SEC. 51A-4.209_2_3_5_1_1_1","TH-1(A) and RTN","35","70",
"SEC. 51A-4.209_2_3_5_1_1_2","TH-2(A) and TH-3(A)","40","80",
"SEC. 51A-4.209_2_3_5_1_1_3","CH","45","90",
"SEC. 51A-4.209_2_3_5_1_1_4","MF-1(A) and MF-1(SAH)","50","100",
"SEC. 51A-4.209_2_3_5_1_1_5","MF-2(A) and MF-2(SAH)","60","120",
"SEC. 51A-4.209_2_3_5_1_1_6","MF-3(A)","90","180",
"SEC. 51A-4.209_2_3_5_1_1_7","MF-4(A)","160","320",
"SEC. 51A-4.209_2_3_5_1_1_8","*For purposes of this subparagraph, the term “suite” means one or more rooms designed to accommodate one family, containing living, sanitary, and sleeping facilities, but not containing a kitchen; and the term “bed” means a piece of furniture, mat, cushion, or other device on or in which one may lie and sleep.",
"SEC. 51A-4.209_2_3_5_2","(ii)   This use must comply with statutory licensing requirements, if any."
"SEC. 51A-4.209_2_3_5_3","(iii)   This use may include dwelling units or suites that are exclusively restricted to visitors or members of the staff."
"SEC. 51A-4.209_2_3_5_3_1","(3.1)   Handicapped group dwelling unit."
"SEC. 51A-4.209_2_3_5_3_1_1","(A)   Definitions:"
"SEC. 51A-4.209_2_3_5_3_1_1_1","(i)   DOMICILE means the legal, established, fixed, and permanent place of residence of a person, as distinguished from a temporary and transient, though actual, place of residence."
"SEC. 51A-4.209_2_3_5_3_1_1_2","(ii)   HANDICAPPED GROUP DWELLING UNIT means a single dwelling unit that is the domicile of not more than eight handicapped persons who are not a “family” as that term is defined in this chapter, and who are living together as a single housekeeping unit. Up to two supervisory personnel may reside on the premises, provided that the total number of residents, including supervisory personnel, does not exceed eight."
"SEC. 51A-4.209_2_3_5_3_1_1_3","(iii)   HANDICAPPED PERSON means a handicapped person as defined in the federal Fair Housing Amendments Act of 1988, as amended."
"SEC. 51A-4.209_2_3_5_3_1_1_4","(iv)   LICENSED means licensed by the Texas Department of Human Services, or its successor."
"SEC. 51A-4.209_2_3_5_3_1_2","(B)   Districts permitted:  When located at least 1,000 feet from group residential facilities and all other licensed handicapped group dwelling units (as defined in this chapter), by right in the following districts:  agricultural, single family, duplex, townhouse, CH, MF-1(A), MF-1(SAH), MF-2(A), MF-2(SAH), MH(A), GO(A), central area, MU-1, and MU-1(SAH) districts; otherwise, by SUP only in the same districts. In the GO(A) district, the total floor area of this use in combination with all single family, duplex, and multifamily uses may not exceed five percent of the total floor area of the building in which the use is located. For purposes of this provision, the distance between uses is measured in a straight line, without regard to intervening structures or objects, between the nearest boundaries of the building sites on which the uses are located. (Note:  The spacing component of these use regulations is based, not on the handicapped status of the residents, but on the non-family status of the groups.) By SUP only in urban corridor districts."
"SEC. 51A-4.209_2_3_5_3_1_3","(C)   Required off-street parking: One space in R-7.5(A), R-5(A), and TH districts; two spaces in all other districts. If an SUP is required for this use, the off-street parking requirement may be established in the ordinance granting the SUP.  In determining this requirement, the city council shall consider the nature of the proposed use and the degree to which the use would create traffic hazards or congestion given the capacity of nearby streets, the trip generation characteristics of the use, the availability of public transit and the likelihood of its use, and the feasibility of traffic mitigation measures."
"SEC. 51A-4.209_2_3_5_3_1_4","(D)   Required off-street loading:  None."
"SEC. 51A-4.209_2_3_5_3_1_5","(E)   Additional provisions:"
"SEC. 51A-4.209_2_3_5_3_1_5_1","(i)   No certificate of occupancy is required for this use."
"SEC. 51A-4.209_2_3_5_3_1_5_2","(ii)   This use liberalizes current restrictions on the number of unrelated persons who may reside together in a dwelling unit in the city for the exclusive benefit of handicapped persons seeking to permanently reside together as a single housekeeping unit. Its purpose is to comply with the substance and spirit of the federal Fair Housing Amendments Act of 1988, as amended, which requires that reasonable accommodations be made in rules, policies, and practices to permit persons with handicaps equal opportunity to use and enjoy a dwelling.  [See Section 51A-1.102(b)(2).]"
"SEC. 51A-4.209_2_3_5_3_1_5_3","(iii)   This use is exempt from payment of SUP application fees."
"SEC. 51A-4.209_2_3_5_3_1_5_4","(iv)   Any owner of property on which this use is located or proposed to be located may request a letter from the director confirming that no SUP is required for the use. No fee is required to apply for such a letter. Application must be on a form furnished by the director. The director shall issue the requested letter unless, within 30 days after submission of a complete application, the director gives written notice to the applicant that the use or proposed use will require an SUP. For purposes of this paragraph, notice is given to the applicant by depositing the same properly addressed and postage paid in the United States mail. The proper address for purposes of this notice requirement is the address provided by the applicant on the application. No SUP shall be required for uses that operate in justifiable reliance upon a valid confirmation letter issued by the director."
"SEC. 51A-4.209_2_3_5_3_1_5_5","(v)   Any aggrieved person may appeal a decision of the director that an SUP is required for this use. Such appeals shall be heard and decided by the board of adjustment.  An appeal to the board must be made within 15 days after the director gives written notice that the SUP is required. Appeal is made by filing a written notice of appeal on a form approved by the board. [See Section 51A-4.703.] No fee is required to appeal the decision of the director to the board."
